,tag,StemTag,quadrat,sp.x,biannual,intraannual,cored,treeID,stemID,gx,gy,status,NAD83_X,NAD83_Y,lat,lon
31,101121,1,1011, qupr,NA,NA,1,12740,12740,180,216.6999969,A,747560.4453,4308727.256,38.89255813,-78.14562668
24,100997,1,1012, litu,NA,NA,1,12619,12619,190.1000061,225.8000031,A,747570.3314,4308736.587,38.89263933,-78.14550946
32,101123,1,1012, quve,NA,NA,1,12742,12742,184.8000031,221.1999969,A,747565.1396,4308731.866,38.8925983,-78.14557095
33,101136,1,1012, quru,NA,NA,1,12755,12755,184,234.1000061,A,747564.0405,4308744.744,38.89271451,-78.14557897
36,101212,1,1012, qual,NA,NA,1,12830,12830,190.3000031,235.1000061,A,747570.3156,4308745.89,38.89272306,-78.14550628
34,101150,1,1013, fagr,NA,NA,1,12769,12769,193.6000061,242.3999939,A,747573.4454,4308753.264,38.89278855,-78.14546758
35,101159,1,1013, cagl,NA,NA,1,12778,12778,183.1999969,246.8000031,A,747562.9461,4308757.422,38.89282893,-78.145587
37,101215,1,1013, quve,NA,NA,1,12833,12833,199,253.5,A,747578.5864,4308764.486,38.8928881,-78.14540433
39,101244,1,1014,quve ,1,NA,NA,12861,12861,189,269.2000122,A,747568.2249,4308779.95,38.8930302,-78.14551808
40,101259,1,1015, fram,NA,NA,1,12876,12876,192.3999939,297.6000061,A,747570.9651,4308808.421,38.89328568,-78.14547626
41,101292,1,1016, fram,NA,NA,1,12905,12905,195,309.3999939,A,747573.2907,4308820.279,38.89339174,-78.1454452
42,101310,1,1016,fram ,1,NA,NA,12923,12923,188,314.1000061,A,747566.1835,4308824.815,38.89343457,-78.14552542
43,101312,1,1016,fram ,1,NA,NA,12925,12925,181.1999969,312.8999939,A,747559.4132,4308823.457,38.89342426,-78.14560388
45,102001,1,1017,frni,1,NA,1,12939,12939,186,323.7000122,A,747563.9613,4308834.366,38.89352116,-78.14554757
46,102148,1,1019,cato ,1,NA,NA,13086,13086,182,375.3999939,A,747558.763,4308885.959,38.89398698,-78.14558883
47,102149,1,1020,cagl ,1,NA,NA,13087,13087,181.3999939,380.2000122,A,747558.0518,4308890.744,38.89403025,-78.1455953
48,102150,1,1020,qual ,1,NA,NA,13088,13088,184.3000031,382.1000061,A,747560.907,4308892.711,38.89404715,-78.14556171
49,102154,1,1020,qual ,1,NA,NA,13092,13092,185.3999939,388.5,A,747561.8582,4308899.135,38.89410469,-78.14554843
50,102157,1,1020, fagr,NA,NA,1,13095,13095,200,382.2000122,A,747576.6004,4308893.175,38.8940469,-78.1453808
51,102177,1,1020,qual ,1,1,NA,13115,13115,183.3999939,391.7000122,A,747559.7845,4308902.287,38.89413365,-78.14557118
52,102238,1,1022, quve,NA,NA,1,13175,13175,181,421,A,747556.7054,4308931.524,38.89439766,-78.1455961
53,102258,1,1022,qual ,1,1,NA,13195,13195,190.3000031,437.3999939,A,747565.6224,4308948.135,38.89454465,-78.14548741
54,102261,1,1022,qual ,1,1,NA,13198,13198,185.3000031,440,A,747560.5634,4308950.618,38.89456843,-78.14554478
55,102262,1,1022,qual ,1,1,NA,13199,13199,181.8000031,440,A,747557.0644,4308950.537,38.89456868,-78.14558511
56,102264,1,1022,qual ,1,1,NA,13201,13201,181.5,434.2000122,A,747556.899,4308944.732,38.89451648,-78.14558911
57,102271,1,1023, qual,NA,NA,1,13208,13208,193,442.5,A,747568.2034,4308953.296,38.89459038,-78.14545583
58,102273,1,1023, pist,NA,NA,1,13209,13209,193.8000031,440.7000122,A,747569.0449,4308951.515,38.89457411,-78.14544678
59,102273,2,1023, pist,NA,NA,1,13209,33843,193.8000031,440.7000122,D,747569.0449,4308951.515,38.89457411,-78.14544678
60,102279,1,1023, pist,NA,NA,1,13215,13215,194.6999969,451.7999878,A,747569.6872,4308962.633,38.894674,-78.14543537
61,102303,1,1024,quve ,1,NA,NA,13239,13239,188.1999969,460.8999939,A,747562.9778,4308971.58,38.89475641,-78.14550942
62,102348,1,1025,qual ,1,1,NA,13284,13284,196.5,491.5,A,747570.5657,4309002.364,38.89503134,-78.14541093
63,102364,1,1025,qual ,1,1,NA,13300,13300,182.1000061,498,A,747556.0187,4309008.529,38.89509092,-78.14557624
64,102365,1,1025,litu ,1,NA,NA,13301,13301,181.1000061,493.3999939,A,747555.1257,4309003.907,38.89504957,-78.14558819
65,102371,1,1026,qual,1,NA,1,13307,13307,181.6000061,506.6000061,A,747555.3194,4309017.115,38.89516839,-78.1455812
66,102412,1,1027, litu,NA,NA,1,13348,13348,196.1999969,533.0999756,A,747569.3006,4309043.946,38.89540595,-78.1454105
67,102438,2,1028,litu ,1,NA,NA,13374,33848,188.5,556.5999756,A,747561.0575,4309067.261,38.89561811,-78.14549703
68,102438,2,1028,litu ,1,NA,NA,13374,33848,188.5,556.5999756,A,747561.0575,4309067.261,38.89561811,-78.14549703
69,102438,1,1028,litu ,1,NA,NA,13374,13374,188.5,556.5999756,A,747561.0575,4309067.261,38.89561811,-78.14549703
70,102438,1,1028,litu ,1,NA,NA,13374,13374,188.5,556.5999756,A,747561.0575,4309067.261,38.89561811,-78.14549703
71,102438,2,1028,litu ,1,NA,NA,13374,33848,188.5,556.5999756,A,747561.0575,4309067.261,38.89561811,-78.14549703
72,102438,2,1028,litu ,1,NA,NA,13374,33848,188.5,556.5999756,A,747561.0575,4309067.261,38.89561811,-78.14549703
73,102438,1,1028,litu ,1,NA,NA,13374,13374,188.5,556.5999756,A,747561.0575,4309067.261,38.89561811,-78.14549703
74,102438,1,1028,litu ,1,NA,NA,13374,13374,188.5,556.5999756,A,747561.0575,4309067.261,38.89561811,-78.14549703
75,102439,1,1028,litu ,1,NA,NA,13375,13375,184.3000031,559.5999756,A,747556.7891,4309070.163,38.89564543,-78.14554515
76,102441,1,1029,litu ,1,NA,NA,13377,13377,181.3000031,563,A,747553.711,4309073.493,38.89567626,-78.1455794
77,102442,1,1029,litu ,1,NA,NA,13378,13378,188.3999939,561.9000244,A,747560.8346,4309072.558,38.89566584,-78.14549769
78,102443,1,1029,litu ,1,NA,NA,13379,13379,184.1000061,567,A,747556.4175,4309077.556,38.89571208,-78.14554676
79,102444,1,1029,litu ,1,NA,NA,13380,13380,184.3000031,565.2999878,A,747556.6568,4309075.861,38.89569676,-78.14554462
80,102446,2,1029,litu ,1,NA,NA,13382,33849,180.5,563.7000122,A,747552.895,4309074.174,38.89568263,-78.14558855
81,102446,1,1029,litu ,1,NA,NA,13382,13382,180.5,563.7000122,A,747552.895,4309074.174,38.89568263,-78.14558855
82,102446,1,1029,litu ,1,NA,NA,13382,13382,180.5,563.7000122,A,747552.895,4309074.174,38.89568263,-78.14558855
83,102446,2,1029,litu ,1,NA,NA,13382,33849,180.5,563.7000122,A,747552.895,4309074.174,38.89568263,-78.14558855
84,102446,2,1029,litu ,1,NA,NA,13382,33849,180.5,563.7000122,A,747552.895,4309074.174,38.89568263,-78.14558855
85,102446,1,1029,litu ,1,NA,NA,13382,13382,180.5,563.7000122,A,747552.895,4309074.174,38.89568263,-78.14558855
86,102446,1,1029,litu ,1,NA,NA,13382,13382,180.5,563.7000122,A,747552.895,4309074.174,38.89568263,-78.14558855
87,102446,2,1029,litu ,1,NA,NA,13382,33849,180.5,563.7000122,A,747552.895,4309074.174,38.89568263,-78.14558855
88,102453,1,1029, fram,NA,NA,1,13389,13389,199.3000031,577.7000122,A,747571.3651,4309088.606,38.89580732,-78.14537062
89,102470,1,1030, litu,NA,NA,1,13406,13406,181.3000031,583.2999878,A,747553.2401,4309093.787,38.89585905,-78.1455775
90,102475,1,1030,litu ,1,NA,NA,13411,13411,200,594.2999878,A,747571.6798,4309105.218,38.89595674,-78.14536101
91,102501,1,1031,litu ,1,NA,NA,13437,13437,189.8000031,617.2999878,A,747560.949,4309127.975,38.89616459,-78.14547639
92,102502,1,1031,ulru ,1,NA,NA,13438,13438,180.1000061,618.5999756,A,747551.2215,4309129.05,38.896177,-78.14558804
93,102505,1,1032,ceca ,1,NA,NA,13441,13441,181.3000031,620.5999756,A,747552.3747,4309131.077,38.89619492,-78.14557402
94,102509,2,1032,quve ,1,NA,NA,13445,33851,189.6000061,620.9000244,A,747560.6655,4309131.57,38.89619702,-78.14547836
95,102509,1,1032,quve ,1,NA,NA,13445,13445,189.6000061,620.9000244,A,747560.6655,4309131.57,38.89619702,-78.14547836
112,110061,1,1101,litu ,1,1,NA,13507,13507,217,10,A,747602.2306,4308521.47,38.89069421,-78.14521965
113,110128,1,1101, litu,NA,NA,1,13565,13565,212.6999969,18,A,747597.7462,4308529.368,38.89076656,-78.14526845
114,110331,1,1102, quru,NA,NA,1,13756,13756,201.8000031,28.70000076,A,747586.6009,4308539.812,38.8908637,-78.14539303
115,110379,1,1102, litu,NA,NA,1,13802,13802,206.1000061,37.20000076,A,747590.7025,4308548.409,38.89093993,-78.1453427
117,110727,1,1103, quru,NA,NA,1,14101,14101,206.8000031,55.59999847,A,747590.9755,4308566.821,38.89110556,-78.14533292
116,110680,1,1104,litu ,1,NA,NA,14057,14057,202,66.5,A,747585.9239,4308577.606,38.89120406,-78.1453872
118,110788,1,1104,litu ,1,1,NA,14155,14155,219.8999939,71.69999695,A,747603.6984,4308583.22,38.89124958,-78.14518048
119,110791,1,1104,litu,1,1,1,14158,14158,211.3000031,70,A,747595.1402,4308581.321,38.8912349,-78.14527973
120,110795,2,1104, fagr,NA,NA,1,14162,41680,209.5,76.40000153,A,747593.1922,4308587.678,38.89129265,-78.14529987
121,110795,1,1104, fagr,NA,NA,1,14162,14162,209.5,76.40000153,A,747593.1922,4308587.678,38.89129265,-78.14529987
122,110797,1,1104, fagr,NA,NA,1,14164,14164,213.1000061,78,A,747596.7541,4308589.361,38.8913068,-78.14525824
123,110798,1,1104,litu,1,NA,1,14165,14165,216,75.5,A,747599.7113,4308586.929,38.89128408,-78.14522506
124,110811,1,1104, quru,NA,NA,1,14178,14178,201.3999939,76.80000305,A,747585.0851,4308587.89,38.89129685,-78.14539316
125,110819,1,1105, quve,NA,NA,1,14186,14186,205,88.09999847,A,747588.422,4308599.27,38.89139833,-78.14535062
128,110901,1,1105,litu ,1,1,NA,14265,14265,220,84.09999847,A,747603.5107,4308595.619,38.89136122,-78.14517817
129,110902,1,1105, litu,NA,NA,1,14266,14266,214.8000031,82.69999695,A,747598.3446,4308594.099,38.891349,-78.14523821
130,110904,1,1105,quve ,1,NA,NA,14268,14268,210.8000031,83.30000305,D,747594.3318,4308594.606,38.89135469,-78.14528425
131,110914,1,1105, litu,NA,NA,1,14277,14277,211,90.5,A,747594.3647,4308601.809,38.89141951,-78.14528127
132,110920,1,1105, quve,NA,NA,1,14281,14281,219.1000061,96.5,A,747602.3233,4308607.995,38.89147294,-78.14518738
126,110870,1,1106, qual,NA,NA,1,14235,14235,204.1000061,102.4000015,A,747587.1905,4308613.545,38.89152716,-78.14535966
133,110950,1,1106, litu,NA,NA,1,14309,14309,219.3000031,104,A,747602.3493,4308615.498,38.89154046,-78.14518438
134,110952,1,1106, litu,NA,NA,1,14311,14311,217.5,107.5999985,A,747600.4662,4308619.055,38.89157301,-78.14520478
127,110899,1,1107, litu,NA,NA,1,14263,14263,204.3999939,122.5,A,747587.0241,4308633.647,38.89170813,-78.14535433
135,111014,1,1107,litu,1,NA,1,14365,14365,213.8999939,132.1999969,A,747596.2965,4308643.565,38.89179478,-78.14524397
136,111029,1,1107,litu ,1,NA,NA,14379,14379,217.1999969,139,A,747599.4378,4308650.439,38.89185577,-78.14520531
137,111030,1,1107,litu,1,1,1,14380,14380,215.1000061,139.8999939,A,747597.3175,4308651.291,38.89186403,-78.14522942
138,111032,2,1107,litu ,1,NA,NA,14382,34073,210.3000031,139,A,747592.5397,4308650.279,38.89185627,-78.14528481
139,111032,2,1107,litu ,1,NA,NA,14382,34073,210.3000031,139,A,747592.5397,4308650.279,38.89185627,-78.14528481
140,111032,1,1107,litu ,1,NA,NA,14382,14382,210.3000031,139,A,747592.5397,4308650.279,38.89185627,-78.14528481
141,111032,1,1107,litu ,1,NA,NA,14382,14382,210.3000031,139,A,747592.5397,4308650.279,38.89185627,-78.14528481
142,111032,2,1107,litu ,1,NA,NA,14382,34073,210.3000031,139,A,747592.5397,4308650.279,38.89185627,-78.14528481
143,111032,2,1107,litu ,1,NA,NA,14382,34073,210.3000031,139,A,747592.5397,4308650.279,38.89185627,-78.14528481
144,111032,1,1107,litu ,1,NA,NA,14382,14382,210.3000031,139,A,747592.5397,4308650.279,38.89185627,-78.14528481
145,111032,1,1107,litu ,1,NA,NA,14382,14382,210.3000031,139,A,747592.5397,4308650.279,38.89185627,-78.14528481
146,111033,1,1107, litu,NA,NA,1,14383,14383,208.6000061,138.8000031,D,747590.8448,4308650.04,38.8918546,-78.14530442
147,111039,1,1108,litu ,1,NA,NA,14388,14388,219.6999969,144.1000061,A,747601.8188,4308655.596,38.89190151,-78.14517603
148,111041,1,1108,quru ,1,NA,NA,14390,14390,216.5,145.6999969,A,747598.5826,4308657.121,38.89191615,-78.14521275
149,111051,1,1108, litu,NA,NA,1,14400,14400,216.8999939,155.5,A,747598.7551,4308666.928,38.89200437,-78.14520723
154,111134,1,1108, litu,NA,NA,1,14481,14481,200.3999939,148.3000031,A,747582.4266,4308659.347,38.89194074,-78.14539801
155,111163,1,1109, quve,NA,NA,1,14510,14510,202.6999969,172.3999939,A,747584.1669,4308683.494,38.89215758,-78.14536926
150,111081,1,1110, caovl,NA,NA,1,14430,14430,215.6000061,185,A,747596.7711,4308696.39,38.89227009,-78.14521945
151,111092,1,1110,litu ,1,NA,NA,14441,14441,218.3000031,197.6999969,A,747599.1757,4308709.149,38.89238425,-78.14518716
152,111093,1,1110,litu ,1,NA,NA,14442,14442,213.3999939,196.3999939,A,747594.3072,4308707.736,38.8923729,-78.14524374
153,111094,1,1110, cagl,NA,NA,1,14443,14443,210.1000061,196.8999939,A,747590.9965,4308708.159,38.89237764,-78.14528171
156,111166,1,1110, litu,NA,NA,1,14513,14513,205.1000061,182.6999969,A,747586.3273,4308693.847,38.89225015,-78.14534065
157,111171,1,1110, fagr,NA,NA,1,14518,14518,206.8000031,198.5,A,747587.6603,4308709.682,38.89239229,-78.14531959
158,111172,1,1110, qupr,NA,NA,1,14519,14519,208.5,198.6999969,A,747589.3552,4308709.922,38.89239397,-78.14529998
159,111173,1,1111, qupr,NA,NA,1,14520,14520,202.5,200.8999939,A,747583.3058,4308711.982,38.89241422,-78.14536891
160,111190,1,1112, caco,NA,NA,1,14537,14537,207.3999939,228,A,747587.5757,4308739.188,38.89265788,-78.14530992
163,111208,1,1112, fagr,NA,NA,1,14555,14555,212.1999969,222.3999939,A,747592.5044,4308733.701,38.8926071,-78.14525514
164,111212,1,1112, cagl,NA,NA,1,14558,14558,212,229.8999939,A,747592.1304,4308741.194,38.89267465,-78.14525674
161,111195,1,1113, qual,NA,NA,1,14542,14542,201.1999969,242.6999969,A,747581.0364,4308753.74,38.8927907,-78.14537999
162,111196,1,1113, qupr,NA,NA,1,14543,14543,203.8000031,244.6999969,A,747583.5893,4308755.8,38.89280852,-78.14534984
165,111227,1,1113, cato,NA,NA,1,14573,14573,215.5,247.3000031,A,747595.2258,4308758.671,38.89283107,-78.14521479
166,111240,1,1113, qupr,NA,NA,1,14586,14586,208.5,258.7000122,A,747587.9632,4308769.905,38.89293423,-78.14529438
167,111252,1,1114, quru,NA,NA,1,14598,14598,210.8999939,270,A,747590.1004,4308781.258,38.89303581,-78.14526568
170,111314,1,1114, quru,NA,NA,1,14656,14656,201.3999939,271.3999939,A,747580.5705,4308782.437,38.89304911,-78.145375
168,111290,1,1116, fram,NA,NA,1,14633,14633,217.3999939,308.2999878,A,747595.7101,4308819.699,38.89338021,-78.14518721
169,111292,1,1116,fram ,1,NA,NA,14635,14635,212.8000031,310.3999939,A,747591.0627,4308821.691,38.89339945,-78.14524001
171,112014,1,1117,cagl ,1,NA,NA,14747,14747,218,331.2000122,A,747595.7787,4308842.606,38.89358636,-78.14517816
172,112057,1,1117,acru ,1,NA,NA,14787,14787,208.8000031,324.2000122,A,747586.7436,4308835.395,38.893524,-78.14528481
173,112060,1,1117,fram ,1,NA,NA,14789,14789,201,327.6000061,A,747578.8668,4308838.613,38.89355519,-78.14537437
174,112082,1,1118, quru,NA,NA,1,14809,14809,202.3999939,340.8999939,A,747579.9579,4308851.942,38.89367484,-78.145357
175,112118,1,1119,quru ,1,NA,NA,14845,14845,213.3000031,371.3999939,A,747590.1474,4308882.686,38.89394868,-78.14522856
176,112130,1,1119,qual ,1,NA,NA,14857,14857,217.1999969,378.2999878,A,747593.8862,4308889.675,38.89401053,-78.14518298
177,112136,1,1120,pist,1,NA,1,14862,14862,213.8999939,382.5,A,747590.4897,4308893.797,38.89404859,-78.14522061
178,112137,1,1120,qual ,1,1,NA,14863,14863,213.3999939,383.8999939,A,747589.9574,4308895.185,38.89406123,-78.14522624
179,112142,1,1120,qual,1,NA,1,14868,14868,216,383.5,A,747592.5659,4308894.846,38.89405744,-78.14519632
180,112143,1,1120,quru ,1,NA,NA,14869,14869,219.1000061,384.7000122,A,747595.6373,4308896.117,38.89406802,-78.14516049
181,112145,1,1120, pist,NA,NA,1,14871,14871,218.5,389.1000061,A,747594.9353,4308900.502,38.89410768,-78.14516699
182,112170,1,1121, pist,NA,NA,1,14894,14894,204.3999939,401.7999878,A,747580.5445,4308912.872,38.89422307,-78.14532827
183,112180,1,1121, pist,NA,NA,1,14903,14903,210.1000061,408.2999878,A,747586.0922,4308919.502,38.89428118,-78.14526199
184,112206,1,1121, quve,NA,NA,1,14927,14927,216,419.8999939,A,747591.7215,4308931.236,38.8943852,-78.14519292
185,112215,1,1122, pist,NA,NA,1,14936,14936,216.1999969,421.1000061,A,747591.8936,4308932.44,38.89439599,-78.14519051
186,112250,1,1122,pist ,1,NA,NA,14967,14967,210.8000031,438.3999939,A,747586.0937,4308949.61,38.89455216,-78.14525111
187,112252,1,1122,litu ,1,NA,NA,14969,14969,213.6000061,439.3999939,A,747588.8697,4308950.675,38.89456096,-78.14521876
188,112256,1,1122, cagl,NA,NA,1,14973,14973,210.8000031,439.6000061,A,747586.0659,4308950.81,38.89456297,-78.145251
189,112258,1,1123, pist,NA,NA,1,14975,14975,200.6000061,440.5,A,747575.8477,4308951.473,38.89457182,-78.14536844
190,112262,1,1123,quru ,1,1,NA,14979,14979,217.5,441.5,A,747592.72,4308952.865,38.89457959,-78.14517363
191,112316,1,1125,quve ,1,NA,NA,15032,15032,208.6999969,481,A,747583.006,4308992.15,38.8949359,-78.14527134
192,112323,1,1125, juni,NA,NA,1,15039,15039,216.1000061,487.2999878,A,747590.2578,4308998.62,38.89499209,-78.14518548
193,112336,1,1125,qual,1,1,1,15051,15051,217,493.7999878,A,747591.0068,4309005.139,38.89505056,-78.14517451
194,112340,1,1125,ceca ,1,NA,NA,15053,15053,220,498.5,A,747593.8969,4309009.908,38.89509266,-78.1451395
195,112342,1,1125,nysy ,1,NA,NA,15055,15055,214.1999969,496.7000122,A,747588.1403,4309007.974,38.89507687,-78.1452065
196,112350,1,1126,cagl ,1,NA,NA,15063,15063,211.6999969,505.6000061,A,747585.4345,4309016.813,38.89515719,-78.14523447
197,112354,1,1126,qual ,1,NA,NA,15067,15067,214,509.7999878,A,747587.6364,4309021.065,38.89519484,-78.14520758
198,112421,1,1128, litu,NA,NA,1,15131,15131,205.1999969,556.5,A,747577.7554,4309067.549,38.89561599,-78.14530462
200,112462,1,1128,litu ,1,NA,NA,15170,15170,214,558.7999878,A,747586.4996,4309070.052,38.89563606,-78.14520301
207,112698,1,1128,ulru ,1,NA,NA,15205,15205,217.8999939,558.2000122,A,747590.4125,4309069.543,38.89563037,-78.14515812
201,112466,1,1129,cato ,1,NA,NA,15174,15174,217.5,567.0999756,A,747589.8061,4309078.431,38.89571054,-78.1451619
202,112467,1,1129,litu ,1,NA,NA,15175,15175,219.6000061,572.5,A,747591.7803,4309083.878,38.89575901,-78.1451372
199,112440,1,1130, quve,NA,NA,1,15150,15150,205.3999939,583.0999756,A,747577.3382,4309094.146,38.8958555,-78.14529983
203,112480,1,1131,litu ,1,NA,NA,15187,15187,214.3999939,610.9000244,A,747585.6908,4309122.148,38.89610516,-78.14519353
204,112481,1,1131,litu ,1,NA,NA,15188,15188,214.8999939,614.4000244,A,747586.1095,4309125.658,38.89613664,-78.14518745
205,112482,1,1131,litu ,1,1,NA,15189,15189,217.8000031,615.9000244,A,747588.9739,4309127.225,38.89614994,-78.14515389
206,112485,1,1132,quve ,1,NA,NA,15192,15192,219.6000061,626.2000122,A,747590.5345,4309137.564,38.89624255,-78.14513219
210,120278,1,1201,litu ,1,NA,NA,15464,15464,225,8.600000381,A,747610.2609,4308520.256,38.89068102,-78.14512761
208,120162,1,1202, quve,NA,NA,1,15355,15355,227.1999969,28.39999962,A,747612.001,4308540.101,38.89085915,-78.14510041
212,120755,1,1204,litu ,1,NA,NA,15892,15892,226.8000031,70,A,747610.636,4308581.681,38.89123376,-78.14510114
213,120777,1,1205,litu ,1,NA,NA,15911,15911,223.8000031,80.19999695,A,747607.4002,4308591.808,38.89132583,-78.14513475
214,120781,1,1205,litu ,1,1,NA,15914,15914,223,82.19999695,A,747606.554,4308593.789,38.8913439,-78.14514378
215,120790,1,1205,litu ,1,NA,NA,15923,15923,220.3999939,86.19999695,A,747603.8619,4308597.728,38.8913801,-78.14517337
220,121017,1,1205, litu,NA,NA,1,16130,16130,222.8999939,97.19999695,A,747606.106,4308608.783,38.89147897,-78.14514354
217,120911,1,1206, quru,NA,NA,1,16032,16032,240,107,A,747622.9741,4308618.977,38.89156597,-78.1449456
218,120924,1,1206, litu,NA,NA,1,16044,16044,232.3000031,105,A,747615.3226,4308616.799,38.89154852,-78.1450345
221,121026,1,1206, quru,NA,NA,1,16137,16137,229.1999969,102.4000015,A,747612.2837,4308614.128,38.89152533,-78.14507046
241,121379,1,1206, quve,NA,NA,1,16471,16471,232.5,119.3000031,A,747615.1907,4308631.1,38.89167727,-78.14503086
222,121088,1,1207, cagl,NA,NA,1,16195,16195,224.3999939,126.6999969,A,747606.9212,4308638.31,38.89174449,-78.1451235
223,121105,1,1207, cagl,NA,NA,1,16211,16211,239.8999939,134.3000031,A,747622.2408,4308646.267,38.89181179,-78.1449442
227,121212,1,1207,litu,1,NA,1,16309,16309,232.6999969,132.5,A,747615.0845,4308644.301,38.89179611,-78.14502733
228,121221,1,1207,litu ,1,1,NA,16317,16317,221.6999969,139.3000031,A,747603.9297,4308650.844,38.89185814,-78.14515343
224,121162,1,1208, caovl,NA,NA,1,16262,16262,238.1999969,158.1999969,A,747619.9868,4308670.121,38.89202712,-78.14496156
229,121274,1,1209,cato ,1,NA,NA,16369,16369,222.1000061,172.8999939,D,747603.5501,4308684.444,38.89216066,-78.14514569
230,121275,1,1209,qupr ,1,NA,NA,16370,16370,221.6999969,176.8999939,A,747603.0574,4308688.434,38.89219671,-78.14514993
231,121284,1,1209, litu,NA,NA,1,16379,16379,233.1999969,173.3000031,A,747614.6378,4308685.101,38.89216346,-78.14501776
225,121186,1,1210, quru,NA,NA,1,16284,16284,238.8999939,184.5,A,747620.0764,4308696.431,38.89226389,-78.14495104
232,121291,1,1210,qupr ,1,NA,NA,16386,16386,222.8000031,189.3999939,A,747603.8671,4308700.956,38.89230919,-78.14513608
226,121195,1,1211,quru ,1,1,NA,16293,16293,232.3999939,200.3999939,A,747613.2093,4308712.176,38.89240753,-78.14502445
233,121298,1,1211,nysy ,1,NA,NA,16393,16393,222.6000061,201,D,747603.398,4308712.548,38.89241365,-78.14513731
234,121301,1,1211,caovl,1,NA,1,16396,16396,221.1999969,202.5,A,747601.9636,4308714.015,38.89242726,-78.1451533
235,121305,1,1211,quru,1,1,1,16400,16400,221.1000061,211.1999969,A,747601.6618,4308722.711,38.89250561,-78.14515364
236,121310,1,1211, quru,NA,NA,1,16405,16405,229.3000031,218.1000061,A,747609.6995,4308729.799,38.89256714,-78.14505851
237,121329,1,1213, quru,NA,NA,1,16424,16424,221.1999969,254.5,A,747600.7572,4308766.001,38.89289549,-78.14514845
242,121423,1,1213, litu,NA,NA,1,16494,16494,238.3999939,256.3999939,A,747617.9085,4308768.3,38.89291134,-78.14495009
243,121434,1,1214, quru,NA,NA,1,16505,16505,229,273.1000061,A,747608.1236,4308784.777,38.8930624,-78.14505684
244,121442,1,1215, litu,NA,NA,1,16513,16513,232.5,283.8999939,A,747611.3721,4308795.655,38.8931594,-78.1450155
238,121358,1,1216,fram ,1,NA,NA,16451,16451,230.8999939,312,A,747609.1207,4308823.711,38.89341254,-78.14503131
239,121367,1,1216,nysy ,1,NA,NA,16460,16460,224.6000061,310.7999878,A,747602.8502,4308822.365,38.89340219,-78.14510402
240,121374,1,1216,juni ,1,NA,NA,16466,16466,220.6999969,318.5,A,747598.7726,4308829.972,38.89347181,-78.14514823
245,121455,1,1216, fram,NA,NA,1,509,509,236.5,303.6000061,D,747614.914,4308815.443,38.89333649,-78.14496758
246,121455,2,1216, fram,NA,NA,1,509,31693,236.5,303.6000061,A,747614.914,4308815.443,38.89333649,-78.14496758
248,122005,1,1217,fram ,1,NA,NA,16542,16542,230.3000031,329.1000061,A,747608.1241,4308840.792,38.89356656,-78.14503663
249,122006,1,1217,acru ,1,NA,NA,16543,16543,229.8999939,328.2999878,A,747607.7428,4308839.983,38.89355938,-78.14504132
250,122009,1,1217,acru ,1,NA,NA,16546,16546,221.1999969,324.1000061,A,747599.1426,4308835.582,38.8935222,-78.14514195
251,122060,1,1218, quru,NA,NA,1,16594,16594,231.6000061,358.1000061,A,747608.751,4308869.815,38.89382759,-78.14501895
254,122128,1,1219, pist,NA,NA,1,16658,16658,238.3000031,376.6000061,D,747615.02,4308888.465,38.89399368,-78.14494002
255,122130,1,1219,qual ,1,1,NA,16660,16660,230.6999969,377.2999878,D,747607.4058,4308888.989,38.89400054,-78.14502752
256,122131,1,1219, pist,NA,NA,1,16661,16661,230.6999969,375.8999939,A,747607.4383,4308887.589,38.89398793,-78.14502765
252,122120,1,1220,qual ,1,NA,NA,16654,16654,222.6000061,380.6000061,A,747599.2314,4308892.1,38.89403085,-78.14512055
253,122121,1,1220,pist ,1,NA,NA,16655,16655,221.6000061,382.2999878,A,747598.1923,4308893.776,38.89404623,-78.14513191
257,122136,1,1220,quru ,1,1,NA,16665,16665,225.5,387.6000061,A,747601.9683,4308899.165,38.89409367,-78.14508648
258,122146,1,1220, pist,NA,NA,1,16675,16675,225.6999969,397.3999939,A,747601.9409,4308908.967,38.89418189,-78.14508326
259,122149,1,1220, pist,NA,NA,1,16678,16678,222,397.3999939,A,747598.2419,4308908.881,38.89418216,-78.14512589
271,122211,1,1220, qual,NA,NA,1,16736,16736,232.1999969,391.5,A,747608.576,4308903.22,38.89412829,-78.14500892
260,122150,1,1221, pist,NA,NA,1,16679,16679,220.8000031,400.7000122,A,747596.9656,4308912.153,38.89421197,-78.14513941
261,122157,1,1221, pist,NA,NA,1,16684,16684,228.3999939,406.3999939,A,747604.4313,4308918.027,38.89426274,-78.14505131
262,122164,1,1221, pist,NA,NA,1,16690,16690,229,414.2999878,A,747604.8479,4308925.939,38.89433383,-78.14504366
263,122165,1,1221, pist,NA,NA,1,16691,16691,225.8000031,416.7000122,A,747601.5931,4308928.264,38.89435567,-78.14508031
264,122166,1,1221, pist,NA,NA,1,16692,16692,227.3999939,419,A,747603.1393,4308930.601,38.89437627,-78.14506166
272,122229,1,1221, pist,NA,NA,1,16750,16750,232.3000031,416.7000122,A,747608.0913,4308928.415,38.8943552,-78.14500541
265,122180,1,1222, pist,NA,NA,1,16706,16706,222.8000031,428.2999878,A,747598.3248,4308939.792,38.89446034,-78.14511379
